,DateTime,Temperature (Celcius),Total Precipitation,Public_Holiday,School_Holiday,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Spectacles,Wash_Item,Washer_No,Dryer_No,Times_Of_Day,Age_Group,Day,Total Customers,Rain_Condition
448,11/26/2015 19:30,30.8,0.03,No,Yes,chinese,male,fat,29,no,nokids,big,Primary,casual,Others,short sleeve,Others,short,no,clothes,3,7,Evening,30-39,Thursday,22,Light
449,11/26/2015 22:37,30.8,0.03,No,Yes,chinese,male,thin,43,no,nokids,big,Primary,casual,Primary,short sleeve,Primary,short,no,clothes,5,10,Night,40-49,Thursday,22,Light
450,11/26/2015 22:46,30.8,0.03,No,Yes,malay,female,fat,32,no,nokids,big,Primary,casual,BW,long sleeve,BW,long,no,clothes,3,7,Night,30-39,Thursday,22,Light
451,11/26/2015 23:04,30.8,0.03,No,Yes,foreigner ,male,moderate,44,no,nokids,big,Secondary,casual,Others,short sleeve,BW,long,no,clothes,6,10,Night,40-49,Thursday,22,Light
452,11/26/2015 23:13,30.8,0.03,No,Yes,chinese,female,thin,47,no,nokids,big,Primary,formal,Primary,long sleeve,Primary,long,yes,clothes,6,8,Night,40-49,Thursday,22,Light
453,11/26/2015 23:21,30.8,0.03,No,Yes,indian,male,moderate,45,no,nokids,big,Primary,casual,BW,short sleeve,BW,long,no,blankets,3,7,Night,40-49,Thursday,22,Light
454,11/26/2015 23:32,30.8,0.03,No,Yes,malay,female,fat,45,no,nokids,big,Primary,casual,Primary,short sleeve,BW,long,no,clothes,4,10,Night,40-49,Thursday,22,Light
455,11/26/2015 23:32,30.8,0.03,No,Yes,malay,female,thin,54,no,nokids,big,Primary,casual,Others,long sleeve,BW,long,no,clothes,4,9,Night,50-59,Thursday,22,Light
456,11/27/2015 8:26,29.74,0,No,Yes,chinese,female,moderate,49,no,nokids,big,Primary,casual,Secondary,short sleeve,Primary,short,no,clothes,4,10,Morning,50-59,Friday,80,None
457,11/27/2015 8:45,29.74,0,No,Yes,malay,female,thin,34,no,nokids,big,Others,casual,BW,short sleeve,BW,long,no,clothes,3,8,Morning,30-39,Friday,80,None
458,11/27/2015 8:55,29.74,0,No,Yes,chinese,male,thin,44,no,nokids,big,Primary,formal,BW,short sleeve,Primary,long,no,clothes,4,9,Morning,40-49,Friday,80,None
459,11/27/2015 8:55,29.74,0,No,Yes,chinese,female,moderate,53,no,nokids,big,Primary,casual,Others,short sleeve,Primary,short,no,clothes,4,7,Morning,50-59,Friday,80,None
460,11/27/2015 9:15,29.74,0,No,Yes,indian,male,thin,33,no,nokids,big,Primary,casual,Primary,short sleeve,Primary,long,no,clothes,6,8,Morning,30-39,Friday,80,None
461,11/27/2015 9:15,29.74,0,No,Yes,indian,male,thin,36,no,nokids,big,Primary,casual,Primary,short sleeve,Secondary,short,no,clothes,5,10,Morning,30-39,Friday,80,None
462,11/27/2015 9:15,29.74,0,No,Yes,indian,male,thin,53,no,nokids,big,Primary,casual,BW,short sleeve,Primary,short,no,clothes,6,10,Morning,50-59,Friday,80,None
463,11/27/2015 10:22,29.74,0,No,Yes,malay,female,moderate,47,no,nokids,big,Primary,casual,BW,short sleeve,Primary,long,no,clothes,6,10,Morning,40-49,Friday,80,None
464,11/27/2015 11:35,29.74,0,No,Yes,foreigner ,female,thin,34,no,nokids,big,BW,casual,BW,short sleeve,Secondary,long,no,clothes,6,10,Morning,30-39,Friday,80,None
465,11/27/2015 11:35,29.74,0,No,Yes,foreigner ,female,moderate,54,no,nokids,big,Primary,casual,Primary,long sleeve,Primary,long,no,blankets,4,9,Morning,50-59,Friday,80,None
466,11/27/2015 12:25,29.74,0,No,Yes,chinese,male,moderate,52,no,nokids,big,Primary,traditional,BW,long sleeve,BW,long,yes,blankets,4,8,Afternoon,50-59,Friday,80,None
467,11/27/2015 12:37,29.74,0,No,Yes,indian,male,moderate,52,no,nokids,small,Primary,formal,Primary,short sleeve,Primary,long,no,clothes,5,9,Afternoon,50-59,Friday,80,None
468,11/27/2015 12:48,29.74,0,No,Yes,chinese,male,thin,38,yes,toddler,big,Primary,casual,Primary,short sleeve,Others,long,no,clothes,4,7,Afternoon,30-39,Friday,80,None
469,11/27/2015 13:25,29.74,0,No,Yes,chinese,female,fat,53,no,nokids,big,Primary,casual,Others,long sleeve,Primary,long,no,clothes,3,9,Afternoon,50-59,Friday,80,None
470,11/27/2015 13:28,29.74,0,No,Yes,indian,female,thin,30,no,nokids,big,Primary,casual,Primary,short sleeve,Secondary,short,no,clothes,5,9,Afternoon,30-39,Friday,80,None
471,11/27/2015 14:33,29.74,0,No,Yes,indian,male,moderate,49,no,nokids,big,Primary,casual,Secondary,short sleeve,BW,long,no,clothes,5,8,Afternoon,50-59,Friday,80,None
472,11/27/2015 14:48,29.74,0,No,Yes,indian,male,moderate,41,no,nokids,big,Primary,casual,Primary,short sleeve,BW,long,no,blankets,4,10,Afternoon,40-49,Friday,80,None
473,11/27/2015 14:48,29.74,0,No,Yes,indian,male,moderate,55,no,nokids,big,Primary,casual,BW,short sleeve,Others,long,no,clothes,6,7,Afternoon,50-59,Friday,80,None
474,11/27/2015 14:48,29.74,0,No,Yes,chinese,female,fat,32,no,nokids,big,Primary,casual,Others,long sleeve,BW,long,no,blankets,3,7,Afternoon,30-39,Friday,80,None
475,11/27/2015 15:25,29.74,0,No,Yes,chinese,male,moderate,35,no,nokids,big,Primary,casual,Primary,short sleeve,BW,short,no,clothes,3,9,Afternoon,30-39,Friday,80,None
476,11/27/2015 15:25,29.74,0,No,Yes,foreigner ,male,moderate,37,no,nokids,big,Primary,casual,Secondary,short sleeve,BW,long,yes,blankets,6,8,Afternoon,30-39,Friday,80,None
477,11/27/2015 15:25,29.74,0,No,Yes,chinese,male,thin,49,no,nokids,big,Primary,casual,Primary,short sleeve,BW,long,yes,clothes,3,8,Afternoon,50-59,Friday,80,None
478,11/27/2015 16:58,29.74,0,No,Yes,chinese,male,thin,53,no,nokids,big,Primary,casual,Primary,short sleeve,BW,long,no,clothes,6,8,Evening,50-59,Friday,80,None
479,11/27/2015 16:58,29.74,0,No,Yes,chinese,male,thin,53,no,nokids,big,Primary,casual,BW,short sleeve,Primary,long,yes,blankets,6,8,Evening,50-59,Friday,80,None
480,11/27/2015 17:03,29.74,0,No,Yes,chinese,male,thin,43,no,nokids,big,Primary,casual,BW,short sleeve,Others,short,no,clothes,5,9,Evening,40-49,Friday,80,None
481,11/27/2015 17:25,29.74,0,No,Yes,malay,male,moderate,32,no,nokids,big,Primary,casual,BW,short sleeve,Primary,long,no,blankets,3,7,Evening,30-39,Friday,80,None
482,11/27/2015 17:30,29.74,0,No,Yes,chinese,male,thin,28,no,nokids,big,Primary,casual,BW,short sleeve,BW,short,yes,blankets,6,9,Evening,20-29,Friday,80,None
483,11/27/2015 17:30,29.74,0,No,Yes,indian,female,moderate,42,no,nokids,big,BW,casual,BW,short sleeve,BW,long,no,blankets,3,7,Evening,40-49,Friday,80,None
484,11/27/2015 17:30,29.74,0,No,Yes,indian,female,moderate,49,no,nokids,big,BW,casual,BW,short sleeve,Secondary,short,no,blankets,3,7,Evening,50-59,Friday,80,None
485,11/27/2015 17:59,29.74,0,No,Yes,malay,female,thin,29,no,nokids,big,Primary,traditional,BW,long sleeve,BW,long,no,blankets,3,10,Evening,30-39,Friday,80,None
486,11/27/2015 18:05,29.74,0,No,Yes,indian,male,fat,47,no,nokids,big,BW,casual,BW,short sleeve,Others,short,no,clothes,5,10,Evening,40-49,Friday,80,None
487,11/27/2015 18:05,29.74,0,No,Yes,indian,female,moderate,28,no,nokids,big,Primary,casual,BW,long sleeve,BW,long,no,blankets,3,7,Evening,20-29,Friday,80,None
488,11/27/2015 18:40,29.74,0,No,Yes,chinese,male,thin,49,no,nokids,big,BW,formal,BW,short sleeve,BW,long,no,clothes,4,10,Evening,50-59,Friday,80,None
489,11/27/2015 18:40,29.74,0,No,Yes,chinese,female,moderate,36,no,nokids,big,BW,casual,BW,short sleeve,Others,long,no,clothes,6,7,Evening,30-39,Friday,80,None
490,11/27/2015 18:52,29.74,0,No,Yes,chinese,male,moderate,39,no,nokids,big,Primary,casual,BW,short sleeve,Primary,long,yes,blankets,3,9,Evening,40-49,Friday,80,None
491,11/27/2015 19:20,29.74,0,No,Yes,indian,female,thin,38,no,nokids,big,Others,casual,BW,short sleeve,Others,long,no,blankets,6,9,Evening,30-39,Friday,80,None
492,11/27/2015 19:20,29.74,0,No,Yes,chinese,male,moderate,49,no,nokids,big,BW,casual,BW,short sleeve,BW,long,no,clothes,4,8,Evening,50-59,Friday,80,None
493,11/27/2015 20:08,29.74,0,No,Yes,foreigner ,female,moderate,35,no,nokids,big,Primary,casual,Primary,long sleeve,BW,long,no,clothes,4,7,Night,30-39,Friday,80,None
494,11/27/2015 20:08,29.74,0,No,Yes,foreigner ,female,fat,32,no,nokids,big,Primary,casual,BW,long sleeve,Primary,long,no,clothes,3,10,Night,30-39,Friday,80,None
495,11/27/2015 20:29,29.74,0,No,Yes,indian,female,thin,47,no,nokids,big,Others,casual,BW,short sleeve,BW,long,no,clothes,4,9,Night,40-49,Friday,80,None
496,11/27/2015 20:30,29.74,0,No,Yes,indian,female,fat,51,no,nokids,big,Others,casual,BW,short sleeve,BW,long,no,clothes,5,8,Night,50-59,Friday,80,None
497,11/27/2015 20:42,29.74,0,No,Yes,chinese,female,thin,46,no,nokids,big,Primary,casual,BW,short sleeve,Primary,long,no,clothes,6,9,Night,40-49,Friday,80,None
498,11/27/2015 20:44,29.74,0,No,Yes,foreigner ,female,thin,41,yes,young,big,Primary,casual,BW,short sleeve,Primary,long,no,clothes,3,10,Night,40-49,Friday,80,None
499,11/27/2015 21:03,29.74,0,No,Yes,chinese,female,moderate,28,yes,young,big,Primary,casual,BW,short sleeve,BW,long,yes,clothes,5,7,Night,20-29,Friday,80,None
500,11/27/2015 21:10,29.74,0,No,Yes,foreigner ,male,thin,36,yes,young,big,Primary,traditional,Primary,long sleeve,Primary,long,no,clothes,3,8,Night,30-39,Friday,80,None
501,11/27/2015 21:15,29.74,0,No,Yes,malay,female,fat,51,yes,toddler,big,Primary,casual,Primary,short sleeve,BW,long,yes,blankets,5,10,Night,50-59,Friday,80,None
502,11/27/2015 21:15,29.74,0,No,Yes,malay,female,fat,29,yes,young,big,Others,traditional,Others,long sleeve,Others,long,yes,blankets,6,9,Night,30-39,Friday,80,None
503,11/27/2015 21:15,29.74,0,No,Yes,chinese,male,moderate,44,no,nokids,big,Primary,casual,Primary,short sleeve,Primary,long,no,clothes,6,8,Night,40-49,Friday,80,None
504,11/27/2015 21:15,29.74,0,No,Yes,chinese,male,fat,31,no,nokids,big,Primary,casual,Primary,short sleeve,BW,long,yes,clothes,3,8,Night,30-39,Friday,80,None
505,11/27/2015 21:27,29.74,0,No,Yes,indian,female,fat,52,yes,young,big,Others,casual,BW,short sleeve,BW,long,no,blankets,4,10,Night,50-59,Friday,80,None
506,11/27/2015 21:27,29.74,0,No,Yes,indian,female,moderate,32,yes,toddler,big,Others,casual,BW,short sleeve,BW,long,no,clothes,3,10,Night,30-39,Friday,80,None
507,11/27/2015 21:27,29.74,0,No,Yes,indian,female,thin,32,no,nokids,big,Primary,casual,BW,short sleeve,Primary,long,yes,clothes,3,8,Night,30-39,Friday,80,None
508,11/27/2015 21:27,29.74,0,No,Yes,malay,female,fat,49,yes,young,big,Primary,casual,Primary,long sleeve,BW,long,no,blankets,3,7,Night,50-59,Friday,80,None
509,11/27/2015 21:46,29.74,0,No,Yes,malay,female,fat,28,yes,toddler,big,Primary,traditional,BW,long sleeve,BW,long,yes,blankets,6,7,Night,20-29,Friday,80,None
510,11/27/2015 21:46,29.74,0,No,Yes,malay,female,moderate,48,yes,young,big,Primary,casual,BW,short sleeve,Others,long,no,blankets,5,8,Night,40-49,Friday,80,None
511,11/27/2015 22:01,29.74,0,No,Yes,chinese,male,fat,35,no,nokids,big,Primary,casual,BW,short sleeve,Primary,long,yes,blankets,3,7,Night,30-39,Friday,80,None
512,11/27/2015 22:32,29.74,0,No,Yes,chinese,male,moderate,38,no,nokids,big,Primary,casual,Primary,short sleeve,Primary,long,no,clothes,5,8,Night,30-39,Friday,80,None
513,11/27/2015 22:32,29.74,0,No,Yes,chinese,male,fat,49,no,nokids,big,Primary,casual,Primary,short sleeve,BW,long,yes,clothes,3,9,Night,50-59,Friday,80,None
514,11/27/2015 22:32,29.74,0,No,Yes,indian,female,fat,34,yes,young,big,Others,casual,BW,short sleeve,BW,long,no,blankets,3,10,Night,30-39,Friday,80,None
515,11/27/2015 22:32,29.74,0,No,Yes,indian,female,moderate,44,yes,toddler,big,Others,casual,BW,short sleeve,BW,long,no,clothes,3,7,Night,40-49,Friday,80,None
516,11/27/2015 22:44,29.74,0,No,Yes,chinese,male,moderate,52,no,nokids,big,BW,casual,Secondary,short sleeve,BW,long,no,clothes,4,8,Night,50-59,Friday,80,None
517,11/27/2015 22:49,29.74,0,No,Yes,chinese,male,thin,50,no,nokids,big,Primary,formal,BW,short sleeve,Primary,long,no,clothes,6,9,Night,50-59,Friday,80,None
518,11/27/2015 22:49,29.74,0,No,Yes,chinese,female,moderate,38,no,nokids,big,Primary,casual,Others,short sleeve,Primary,short,no,clothes,4,10,Night,30-39,Friday,80,None
519,11/27/2015 22:49,29.74,0,No,Yes,indian,male,thin,52,no,nokids,big,Primary,casual,Primary,short sleeve,Primary,long,no,clothes,6,8,Night,50-59,Friday,80,None
520,11/27/2015 22:49,29.74,0,No,Yes,indian,male,thin,52,no,nokids,big,Primary,casual,Primary,short sleeve,Secondary,short,no,clothes,5,7,Night,50-59,Friday,80,None
521,11/27/2015 22:49,29.74,0,No,Yes,indian,male,thin,50,no,nokids,big,Primary,casual,BW,short sleeve,Primary,short,no,clothes,6,10,Night,50-59,Friday,80,None
522,11/27/2015 22:58,29.74,0,No,Yes,foreigner ,female,fat,51,no,nokids,big,BW,casual,BW,long sleeve,BW,long,no,blankets,5,9,Night,50-59,Friday,80,None
523,11/27/2015 22:58,29.74,0,No,Yes,indian,female,moderate,52,no,nokids,big,Primary,casual,BW,short sleeve,BW,long,yes,clothes,5,7,Night,50-59,Friday,80,None
524,11/27/2015 23:17,29.74,0,No,Yes,foreigner ,male,moderate,32,no,nokids,big,Primary,casual,Primary,short sleeve,BW,short,no,clothes,3,9,Night,30-39,Friday,80,None
525,11/27/2015 23:17,29.74,0,No,Yes,chinese,male,thin,29,no,nokids,big,Secondary,casual,Others,short sleeve,Others,short,yes,blankets,5,9,Night,30-39,Friday,80,None
526,11/27/2015 23:23,29.74,0,No,Yes,indian,male,moderate,29,no,nokids,big,Secondary,casual,Secondary,short sleeve,BW,short,no,blankets,5,9,Night,30-39,Friday,80,None
527,11/27/2015 23:23,29.74,0,No,Yes,foreigner ,female,moderate,47,yes,young,big,Primary,casual,BW,short sleeve,BW,long,no,clothes,5,8,Night,40-49,Friday,80,None
528,11/27/2015 23:48,29.74,0,No,Yes,indian,male,fat,40,yes,toddler,big,Primary,formal,BW,short sleeve,BW,long,no,clothes,6,7,Night,40-49,Friday,80,None
529,11/27/2015 23:50,29.74,0,No,Yes,chinese,female,moderate,31,yes,young,big,BW,casual,Secondary,short sleeve,Others,short,no,clothes,3,7,Night,30-39,Friday,80,None
530,11/27/2015 23:50,29.74,0,No,Yes,indian,female,fat,44,yes,young,big,Primary,casual,BW,short sleeve,Primary,long,no,clothes,6,7,Night,40-49,Friday,80,None
531,11/27/2015 23:50,29.74,0,No,Yes,chinese,male,thin,54,no,nokids,big,BW,casual,Others,short sleeve,BW,long,no,clothes,6,8,Night,50-59,Friday,80,None
532,11/27/2015 23:50,29.74,0,No,Yes,foreigner ,female,moderate,28,no,nokids,big,Primary,casual,BW,short sleeve,Secondary,short,no,clothes,4,8,Night,20-29,Friday,80,None
533,11/27/2015 23:56,29.74,0,No,Yes,foreigner ,female,thin,34,no,nokids,big,Primary,casual,Others,short sleeve,Others,long,no,clothes,5,10,Night,30-39,Friday,80,None
534,11/27/2015 23:56,29.74,0,No,Yes,indian,female,thin,36,no,nokids,big,Primary,casual,BW,short sleeve,BW,long,no,clothes,6,10,Night,30-39,Friday,80,None
535,11/27/2015 23:56,29.74,0,No,Yes,chinese,male,thin,43,no,nokids,big,Secondary,casual,Secondary,short sleeve,BW,long,no,clothes,5,9,Night,40-49,Friday,80,None
536,11/28/2015 0:04,30.8,0.03,No,Yes,chinese,female,moderate,29,no,nokids,big,Primary,casual,Primary,short sleeve,BW,long,no,blankets,3,7,Midnight,30-39,Saturday,120,Light
537,11/28/2015 0:12,30.8,0.03,No,Yes,indian,female,moderate,30,no,nokids,big,Primary,casual,Primary,short sleeve,Primary,short,no,clothes,3,9,Midnight,30-39,Saturday,120,Light
538,11/28/2015 0:12,30.8,0.03,No,Yes,indian,female,moderate,46,no,nokids,big,Primary,formal,Secondary,short sleeve,BW,long,no,clothes,4,9,Midnight,40-49,Saturday,120,Light
539,11/28/2015 0:12,30.8,0.03,No,Yes,indian,female,thin,39,no,nokids,big,Primary,casual,BW,short sleeve,BW,long,no,blankets,6,7,Midnight,40-49,Saturday,120,Light
540,11/28/2015 0:12,30.8,0.03,No,Yes,chinese,male,fat,55,no,nokids,big,BW,casual,Others,short sleeve,BW,short,no,clothes,4,9,Midnight,50-59,Saturday,120,Light
541,11/28/2015 0:21,30.8,0.03,No,Yes,indian,female,fat,43,no,nokids,big,Primary,casual,Primary,short sleeve,BW,short,no,clothes,3,9,Midnight,40-49,Saturday,120,Light
542,11/28/2015 0:21,30.8,0.03,No,Yes,indian,female,thin,29,no,nokids,big,BW,casual,BW,short sleeve,Others,short,no,clothes,6,9,Midnight,30-39,Saturday,120,Light
543,11/28/2015 0:26,30.8,0.03,No,Yes,chinese,male,thin,42,no,nokids,big,Primary,casual,Primary,short sleeve,BW,short,no,blankets,6,8,Midnight,40-49,Saturday,120,Light
544,11/28/2015 0:47,30.8,0.03,No,Yes,chinese,male,thin,55,yes,toddler,big,Primary,casual,BW,short sleeve,BW,long,no,clothes,4,9,Midnight,50-59,Saturday,120,Light
545,11/28/2015 0:47,30.8,0.03,No,Yes,indian,male,thin,40,no,nokids,big,Primary,casual,BW,short sleeve,Others,long,no,clothes,6,10,Midnight,40-49,Saturday,120,Light
546,11/28/2015 0:47,30.8,0.03,No,Yes,malay,female,fat,36,no,nokids,big,Primary,casual,Secondary,long sleeve,Secondary,long,no,clothes,3,9,Midnight,30-39,Saturday,120,Light
547,11/28/2015 0:53,30.8,0.03,No,Yes,indian,male,thin,37,yes,young,big,Primary,formal,Primary,short sleeve,Others,long,no,clothes,6,9,Midnight,30-39,Saturday,120,Light
548,11/28/2015 0:53,30.8,0.03,No,Yes,indian,male,moderate,38,no,nokids,big,Primary,casual,Secondary,short sleeve,Primary,long,yes,blankets,6,8,Midnight,30-39,Saturday,120,Light
549,11/28/2015 0:53,30.8,0.03,No,Yes,chinese,female,thin,36,yes,baby,big,Primary,casual,Primary,short sleeve,BW,long,no,blankets,3,8,Midnight,30-39,Saturday,120,Light
550,11/28/2015 1:07,30.8,0.03,No,Yes,malay,male,thin,48,no,nokids,small,BW,casual,BW,short sleeve,BW,long,no,clothes,4,9,Midnight,40-49,Saturday,120,Light
551,11/28/2015 1:07,30.8,0.03,No,Yes,chinese,male,moderate,35,no,nokids,big,BW,casual,BW,short sleeve,BW,long,yes,clothes,3,10,Midnight,30-39,Saturday,120,Light
552,11/28/2015 1:46,30.8,0.03,No,Yes,indian,male,thin,41,no,nokids,big,BW,casual,BW,short sleeve,BW,long,yes,blankets,4,7,Midnight,40-49,Saturday,120,Light
553,11/28/2015 1:46,30.8,0.03,No,Yes,indian,female,fat,53,no,nokids,big,Primary,traditional,Primary,short sleeve,BW,long,no,clothes,5,10,Midnight,50-59,Saturday,120,Light
554,11/28/2015 1:46,30.8,0.03,No,Yes,chinese,female,moderate,44,no,nokids,big,Primary,casual,BW,short sleeve,Primary,short,no,clothes,6,10,Midnight,40-49,Saturday,120,Light
555,11/28/2015 1:54,30.8,0.03,No,Yes,chinese,female,thin,46,no,nokids,big,Others,casual,BW,short sleeve,BW,short,yes,clothes,5,9,Midnight,40-49,Saturday,120,Light
556,11/28/2015 1:54,30.8,0.03,No,Yes,indian,male,fat,29,no,nokids,big,BW,casual,BW,short sleeve,BW,long,yes,clothes,3,7,Midnight,30-39,Saturday,120,Light
557,11/28/2015 3:15,30.8,0.03,No,Yes,foreigner ,male,fat,42,no,nokids,big,Primary,casual,Primary,short sleeve,BW,long,no,blankets,6,7,Midnight,40-49,Saturday,120,Light
558,11/28/2015 4:34,30.8,0.03,No,Yes,chinese,female,moderate,39,no,nokids,big,Others,casual,Others,short sleeve,Others,long,yes,clothes,5,10,Dawn,40-49,Saturday,120,Light
559,11/28/2015 4:36,30.8,0.03,No,Yes,chinese,female,moderate,37,no,nokids,big,Primary,casual,Primary,short sleeve,BW,long,no,blankets,6,7,Dawn,30-39,Saturday,120,Light
560,11/28/2015 4:36,30.8,0.03,No,Yes,indian,female,moderate,49,no,nokids,big,Primary,casual,Primary,short sleeve,Primary,short,no,clothes,3,9,Dawn,50-59,Saturday,120,Light
561,11/28/2015 4:36,30.8,0.03,No,Yes,indian,female,moderate,43,no,nokids,big,Primary,formal,Secondary,short sleeve,BW,long,no,clothes,4,10,Dawn,40-49,Saturday,120,Light
562,11/28/2015 4:39,30.8,0.03,No,Yes,chinese,male,thin,42,no,nokids,big,Primary,casual,BW,long sleeve,Primary,long,no,clothes,4,8,Dawn,40-49,Saturday,120,Light
563,11/28/2015 4:39,30.8,0.03,No,Yes,indian,male,thin,54,no,nokids,big,Primary,casual,Primary,short sleeve,Primary,long,no,blankets,5,7,Dawn,50-59,Saturday,120,Light
564,11/28/2015 5:18,30.8,0.03,No,Yes,indian,male,moderate,49,no,nokids,big,Primary,casual,Primary,short sleeve,BW,short,no,clothes,6,10,Dawn,50-59,Saturday,120,Light
565,11/28/2015 5:40,30.8,0.03,No,Yes,chinese,female,thin,51,no,nokids,big,Primary,casual,BW,long sleeve,Primary,long,no,clothes,4,8,Dawn,50-59,Saturday,120,Light
566,11/28/2015 8:13,30.8,0.03,No,Yes,chinese,male,fat,53,no,nokids,big,Primary,casual,Primary,short sleeve,BW,long,no,clothes,6,10,Morning,50-59,Saturday,120,Light
567,11/28/2015 8:23,30.8,0.03,No,Yes,indian,male,fat,38,yes,young,big,Primary,casual,Others,short sleeve,Primary,long,no,clothes,3,10,Morning,30-39,Saturday,120,Light
568,11/28/2015 8:31,30.8,0.03,No,Yes,indian,male,fat,28,no,nokids,big,Primary,casual,Primary,short sleeve,Primary,long,no,clothes,3,7,Morning,20-29,Saturday,120,Light
569,11/28/2015 8:31,30.8,0.03,No,Yes,indian,male,fat,30,no,nokids,big,Primary,casual,Secondary,short sleeve,Others,long,yes,clothes,4,7,Morning,30-39,Saturday,120,Light
570,11/28/2015 8:38,30.8,0.03,No,Yes,chinese,male,moderate,55,no,nokids,big,Primary,casual,BW,short sleeve,Primary,short,yes,blankets,4,8,Morning,50-59,Saturday,120,Light
571,11/28/2015 8:59,30.8,0.03,No,Yes,indian,male,fat,37,yes,young,big,Primary,casual,Primary,short sleeve,Primary,long,no,clothes,4,10,Morning,30-39,Saturday,120,Light
572,11/28/2015 9:01,30.8,0.03,No,Yes,foreigner ,male,fat,42,no,nokids,big,BW,casual,Secondary,short sleeve,Others,short,no,blankets,5,7,Morning,40-49,Saturday,120,Light
573,11/28/2015 9:01,30.8,0.03,No,Yes,foreigner ,male,moderate,33,no,nokids,big,Primary,casual,BW,short sleeve,Primary,long,no,clothes,3,7,Morning,30-39,Saturday,120,Light
574,11/28/2015 9:07,30.8,0.03,No,Yes,chinese,male,fat,36,yes,young,big,Primary,casual,BW,short sleeve,Primary,short,yes,clothes,3,8,Morning,30-39,Saturday,120,Light
575,11/28/2015 9:30,30.8,0.03,No,Yes,malay,female,fat,38,yes,toddler,big,Primary,casual,Primary,short sleeve,Others,long,no,clothes,3,8,Morning,30-39,Saturday,120,Light
576,11/28/2015 9:30,30.8,0.03,No,Yes,malay,female,moderate,33,no,nokids,big,Primary,casual,Others,long sleeve,Primary,long,no,clothes,5,7,Morning,30-39,Saturday,120,Light
577,11/28/2015 10:11,30.8,0.03,No,Yes,chinese,male,moderate,38,no,nokids,big,Primary,casual,Others,short sleeve,BW,long,no,clothes,6,8,Morning,30-39,Saturday,120,Light
578,11/28/2015 10:29,30.8,0.03,No,Yes,indian,female,moderate,36,no,nokids,big,Secondary,casual,BW,short sleeve,Others,long,no,clothes,6,10,Morning,30-39,Saturday,120,Light
579,11/28/2015 10:40,30.8,0.03,No,Yes,chinese,male,thin,36,no,nokids,big,Secondary,casual,Others,short sleeve,BW,long,no,blankets,6,9,Morning,30-39,Saturday,120,Light
580,11/28/2015 10:47,30.8,0.03,No,Yes,chinese,female,thin,53,no,nokids,big,Primary,casual,Primary,short sleeve,Primary,long,yes,blankets,6,7,Morning,50-59,Saturday,120,Light
581,11/28/2015 11:02,30.8,0.03,No,Yes,malay,female,fat,50,no,nokids,big,Primary,casual,Primary,short sleeve,Others,long,yes,clothes,6,9,Morning,50-59,Saturday,120,Light
582,11/28/2015 11:02,30.8,0.03,No,Yes,malay,female,fat,46,no,nokids,big,Primary,traditional,Primary,long sleeve,Primary,long,yes,blankets,5,7,Morning,40-49,Saturday,120,Light
583,11/28/2015 11:02,30.8,0.03,No,Yes,indian,female,fat,37,yes,young,small,Primary,traditional,Others,short sleeve,Primary,long,no,clothes,5,9,Morning,30-39,Saturday,120,Light
584,11/28/2015 11:02,30.8,0.03,No,Yes,indian,female,moderate,43,yes,baby,big,Primary,casual,Primary,short sleeve,Others,short,no,clothes,3,9,Morning,40-49,Saturday,120,Light
585,11/28/2015 11:02,30.8,0.03,No,Yes,chinese,female,fat,48,yes,toddler,big,Primary,casual,Primary,short sleeve,Secondary,short,no,clothes,6,8,Morning,40-49,Saturday,120,Light
586,11/28/2015 11:02,30.8,0.03,No,Yes,indian,female,fat,37,yes,young,big,Primary,casual,Secondary,short sleeve,BW,long,no,clothes,4,8,Morning,30-39,Saturday,120,Light
587,11/28/2015 11:02,30.8,0.03,No,Yes,indian,female,moderate,52,yes,young,big,Primary,casual,BW,short sleeve,Secondary,short,no,clothes,3,7,Morning,50-59,Saturday,120,Light
588,11/28/2015 11:02,30.8,0.03,No,Yes,indian,female,fat,39,no,nokids,big,BW,traditional,BW,short sleeve,BW,long,no,blankets,4,8,Morning,40-49,Saturday,120,Light
589,11/28/2015 11:02,30.8,0.03,No,Yes,chinese,female,moderate,38,no,nokids,big,Primary,casual,BW,short sleeve,Others,long,no,blankets,3,7,Morning,30-39,Saturday,120,Light
590,11/28/2015 11:02,30.8,0.03,No,Yes,chinese,female,fat,42,no,nokids,big,Primary,casual,Others,long sleeve,BW,long,no,blankets,6,7,Morning,40-49,Saturday,120,Light
591,11/28/2015 11:02,30.8,0.03,No,Yes,indian,female,moderate,41,no,nokids,big,BW,casual,BW,short sleeve,BW,long,no,blankets,3,10,Morning,40-49,Saturday,120,Light
592,11/28/2015 11:02,30.8,0.03,No,Yes,indian,female,moderate,47,no,nokids,big,BW,casual,BW,short sleeve,Secondary,short,no,blankets,4,7,Morning,40-49,Saturday,120,Light
593,11/28/2015 11:02,30.8,0.03,No,Yes,indian,female,moderate,29,no,nokids,big,Primary,casual,BW,long sleeve,BW,long,no,blankets,3,7,Morning,30-39,Saturday,120,Light
594,11/28/2015 11:03,30.8,0.03,No,Yes,indian,female,fat,46,yes,young,big,Others,casual,BW,short sleeve,BW,long,no,blankets,5,10,Morning,40-49,Saturday,120,Light
